,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Shots,Shots,Shots,Ice Time,Ice Time,Faceoffs,Faceoffs,Faceoffs,,,,,,-additional
848,Andreas Englund,21,OTT,D,5,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,7,53:09,10:38,0,0,,0,18,0,2,,engluan01
849,Jhonas Enroth,28,TOR,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,274:26,45:44,0,0,,0,0,0,2,,enrotjh01
850,Emerson Etem,24,ANA,LW,3,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,26:25,8:48,0,1,0.0,0,4,0,0,,etemem01
851,Bobby Farnham,28,MTL,RW,3,0,0,0,0,17,0,0,0,0,0,0,0,4,0.0,4,24:49,8:16,1,0,100.0,2,8,0,0,,farnhbo01
852,Marc-André Fleury,32,PIT,G,38,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,2125:15,55:56,0,0,,0,1,0,12,,fleurma01
853,Jakob Forsbacka Karlsson,20,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:25,8:25,1,1,50.0,0,0,0,0,,forsbja01
854,Anton Forsberg,24,CBJ,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58:35,58:35,,,,,0,0,0,,forsban01
855,Martin Frk,23,CAR,RW,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,3,16:40,8:20,0,0,,1,3,0,1,,frkma01
856,Byron Froese,25,2TM,C,6,0,0,0,-3,5,0,0,0,0,0,0,0,6,0.0,9,63:18,10:33,26,30,46.4,4,3,3,2,,froesby01
856,Byron Froese,25,TOR,C,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,3,16:01,8:01,7,13,35.0,1,0,1,1,,froesby01
856,Byron Froese,25,TBL,C,4,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,6,47:17,11:49,19,17,52.8,3,3,2,1,,froesby01
857,Luke Gazdic,27,NJD,LW,11,0,0,0,-2,12,0,0,0,0,0,0,0,3,0.0,5,78:27,7:08,0,0,,6,16,1,0,,gazdilu01
858,Jon Gillies,23,CGY,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,1,,gillijo01
859,Petter Granberg,24,NSH,D,10,0,0,0,0,10,0,0,0,0,0,0,0,4,0.0,6,96:16,9:38,0,0,,9,17,0,1,,granbpe01
860,Alexandre Grenier,25,VAN,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,4,19:27,6:29,2,0,100.0,0,3,0,0,,grenial01
861,Nicklas Grossmann,32,CGY,D,3,0,0,0,-4,2,0,0,0,0,0,0,0,3,0.0,7,39:02,13:01,0,0,,1,7,0,1,,grossni01
862,Philipp Grubauer,25,WSH,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1264:34,52:41,0,0,,0,0,0,8,,grubaph01
863,Matt Grzelcyk,23,BOS,D,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,8,24:58,12:29,0,0,,1,0,0,0,,grzelma01
864,Kristers Gudlevskis,24,TBL,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11:27,11:27,,,,,0,0,0,,gudlekr01
865,Brendan Guhle,19,BUF,D,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,9,49:03,16:21,0,0,,8,3,0,0,,guhlebr01
866,Denis Gurianov,19,DAL,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,3,13:06,13:06,0,0,,3,1,0,0,,guriade01
867,Jonas Gustavsson,32,EDM,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,328:58,47:00,0,0,,0,0,0,3,,gustajo01
868,Robert Hägg,21,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,9,21:19,21:19,0,0,,3,4,0,0,,haggro01
869,Andrew Hammond,28,OTT,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,205:39,34:17,0,0,,0,0,0,5,,hammoan01
870,Joel Hanley,25,MTL,D,7,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,5,71:06,10:09,0,0,,4,8,1,3,,hanlejo01
871,Ben Harpur,22,OTT,D,6,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,11,106:49,17:48,0,0,,3,5,2,5,,harpube01
872,Tim Heed,26,SJS,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,16:29,16:29,0,0,,2,0,1,0,,heedti01
873,Danton Heinen,21,BOS,C,8,0,0,0,-3,2,0,0,0,0,0,0,0,7,0.0,12,105:52,13:14,0,0,,2,6,5,2,,heineda01
874,Magnus Hellberg,25,NYR,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,78:31,39:16,,,,,0,0,0,,hellbma01
875,Connor Hellebuyck,23,WPG,G,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3033:31,54:10,0,0,,0,0,1,29,,helleco01
876,Braden Holtby,27,WSH,G,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3680:10,58:25,0,0,,0,0,0,26,ASGASnhl-2Hart-10Jennings-1Vezina-2,holtbbr01
877,Jimmy Howard,32,DET,G,26,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1396:43,53:43,0,0,,0,0,0,6,,howarja02
878,Quinton Howden,25,WPG,C,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,6,43:17,8:39,0,2,0.0,0,4,1,0,,howdequ01
879,Michael Hutchinson,26,WPG,G,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1378:20,49:14,0,0,,0,0,0,16,,hutchmi01
880,Mark Jankowski,22,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10:18,10:18,5,3,62.5,0,1,1,0,,jankoma01
881,Tristan Jarry,21,PIT,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58:45,58:45,,,,,0,0,0,,jarrytr01
882,Nicklas Jensen,23,NYR,RW,7,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,18,64:34,9:13,0,0,,2,7,2,1,,jenseni01
883,Chad Johnson,30,CGY,G,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2013:12,55:55,0,0,,0,0,0,19,,johnsch02
884,Ryan Johnston,24,MTL,D,7,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,8,69:05,9:52,0,0,,2,1,1,3,,johnsry02
885,Connor Jones,26,NYI,C,4,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,9,47:23,11:51,8,5,61.5,3,13,2,1,,jonesco01
886,Martin Jones,27,SJS,G,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3800:21,58:28,0,0,,0,0,0,25,ASGVezina-6,jonesma02
887,Vladislav Kamenev,20,NSH,LW,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,3,20:07,10:04,6,7,46.2,1,1,0,0,,kamenvl01
888,Michael Kapla,22,NJD,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,10,87:12,17:26,0,0,,5,5,2,3,,kaplami01
889,Bracken Kearns,35,NYI,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,5,22:23,11:12,10,7,58.8,2,5,0,0,,kearnbr01
890,Nicolas Kerdiles,23,ANA,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,11:08,11:08,1,0,100.0,2,0,0,2,,kerdini01
891,Joonas Korpisalo,22,CBJ,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,790:31,56:28,0,0,,0,0,0,3,,korpijo01
892,Kalle Kossila,23,ANA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,6:54,6:54,3,4,42.9,0,1,0,0,,kossika01
893,Joseph LaBate,23,VAN,C,13,0,0,0,-2,21,0,0,0,0,0,0,0,5,0.0,13,87:56,6:46,1,0,100.0,2,23,3,1,,labatjo01
894,Eddie Läck,29,CAR,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1089:51,54:30,0,0,,0,0,0,4,,lacked01
895,Marek Langhamer,22,ARI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15:31,15:31,,,,,0,0,0,,langhma01
896,Jacob Larsson,19,ANA,D,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,11,65:43,16:26,0,0,,1,1,0,1,,larssja01
897,Brian Lashoff,26,DET,D,5,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,5,62:34,12:31,0,0,,4,8,0,1,,lashobr01
898,Scott Laughton,22,PHI,C,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,5,20:29,10:15,11,9,55.0,0,3,1,0,,laughsc01
899,Brett Lernout,21,MTL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,4,37:59,19:00,0,0,,3,8,0,0,,lernobr01
900,Michael Liambas,27,NSH,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,4:42,4:42,0,0,,0,1,0,1,,liambmi01
901,Petteri Lindbohm,23,STL,D,7,0,0,0,-4,4,0,0,0,0,0,0,0,10,0.0,19,90:53,12:59,0,0,,5,10,1,1,,lindbpe02
902,Charlie Lindgren,23,MTL,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,121:42,60:51,,,,,0,0,0,,lindgch01
903,Anton Lindholm,22,COL,D,12,0,0,0,-8,2,0,0,0,0,0,0,0,7,0.0,22,177:01,14:45,0,0,,12,38,2,4,,lindhan01
904,Clarke MacArthur,31,OTT,LW,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,13,53:57,13:29,0,1,0.0,1,4,1,1,,macarcl01
905,Sean Malone,21,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,12:12,12:12,5,3,62.5,1,0,0,1,,malonse01
906,Jacob Markström,27,VAN,G,26,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1416:58,54:30,0,0,,0,0,0,8,,marksja02
907,Spencer Martin,21,COL,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,179:26,59:49,0,0,,0,0,0,1,,martisp01
908,Jamie McBain,28,ARI,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,8,50:00,16:40,0,0,,4,0,1,1,,mcbaija02
909,Max McCormick,24,OTT,RW,7,0,0,0,-3,0,0,0,0,0,0,0,0,7,0.0,14,47:19,6:46,15,9,62.5,1,13,2,0,,mccorma01
910,Curtis McElhinney,33,2TM,G,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1134:39,54:02,0,0,,0,0,0,3,,mcelhcu01
910,Curtis McElhinney,33,CBJ,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,375:55,53:42,0,0,,0,0,0,1,,mcelhcu01
910,Curtis McElhinney,33,TOR,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,758:44,54:12,0,0,,0,0,0,2,,mcelhcu01
911,Evan McEneny,22,VAN,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,15:08,15:08,0,0,,0,0,0,0,,mceneev01
912,Zane McIntyre,24,BOS,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,332:37,41:35,0,0,,0,0,0,4,,mcintza01
913,Mark McNeill,23,DAL,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,13:49,13:49,0,2,0.0,1,0,0,1,,mcneima01
914,Jaycob Megna,24,ANA,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,15:20,15:20,0,0,,0,0,0,0,,megnaja02
915,Zbyněk Michálek,34,ARI,D,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,5,52:59,17:40,0,0,,5,7,0,3,,michazb01
916,Sonny Milano,20,CBJ,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,6,46:44,11:41,0,0,,2,3,1,3,,milanso01
917,Garrett Mitchell,25,WSH,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:48,8:48,0,1,0.0,0,2,0,0,,mitchga01
918,Zack Mitchell,24,MIN,RW,11,0,0,0,-1,0,0,0,0,0,0,0,0,10,0.0,14,92:41,8:26,11,8,57.9,3,14,2,1,,mitchza01
919,Griffen Molino,23,VAN,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,7,52:56,10:35,0,0,,1,1,0,1,,molingr01
920,Samuel Morin,21,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4,17:47,17:47,0,0,,0,7,1,0,,morinsa01
921,Petr Mrázek,24,DET,G,50,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2857:31,57:09,0,0,,0,0,0,22,,mrazepe01
922,Jakub Nakládal,29,CAR,D,3,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,7,43:30,14:30,0,0,,4,2,1,0,,naklaja01
923,Alex Nedeljkovic,21,CAR,G,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,29:57,29:57,0,0,,0,0,0,0,,nedelal01
924,Casey Nelson,24,BUF,D,11,0,0,0,-3,4,0,0,0,0,0,0,0,10,0.0,19,138:39,12:36,0,0,,5,15,0,1,,nelsoca01
925,Aaron Ness,26,WSH,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,25:40,12:50,0,0,,2,2,0,1,,nessaa01
926,Michal Neuvirth,28,PHI,G,28,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1363:38,48:42,0,0,,0,0,0,9,,neuvimi01
927,Antti Niemi,33,DAL,G,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1728:30,46:43,0,0,,0,0,0,9,,niemian02
928,Boo Nieves,23,NYR,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,11:44,11:44,3,7,30.0,1,0,0,0,,nievecr01
929,Anders Nilsson,26,BUF,G,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1484:15,57:05,0,0,,0,0,0,7,,nilssan01
930,Nelson Nogier,20,WPG,D,10,0,0,0,-1,5,0,0,0,0,0,0,0,8,0.0,16,117:08,11:43,0,0,,5,12,0,6,,nogiene01
931,Liam O'Brien,22,WSH,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6:08,6:08,0,0,,0,1,0,1,,obrieli01
932,Rob O'Gara,23,BOS,D,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,3,48:02,16:01,0,0,,7,3,0,2,,ogararo01
933,Jordan Oesterle,24,EDM,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,9,34:34,17:17,0,0,,3,2,2,2,,oestejo01
934,Adam Pardy,32,NSH,D,4,0,0,0,-1,6,0,0,0,0,0,0,0,4,0.0,6,43:58,11:00,0,0,,3,3,1,0,,pardyad01
935,Nick Paul,21,OTT,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,6,16:29,16:29,5,8,38.5,0,3,1,0,,paulni01
936,Ondřej Pavelec,29,WPG,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,439:30,54:56,0,0,,0,0,0,1,,pavelon01
937,Justin Peters,30,ARI,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,132:55,44:18,,,,,0,0,0,,peterju01
938,Kevin Porter,30,PIT,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,22:30,11:15,7,12,36.8,1,5,2,0,,porteke01
939,Andrew Poturalski,23,CAR,C,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,1,24:32,12:16,12,12,50.0,1,1,1,0,,poturan01
940,Derrick Pouliot,23,PIT,D,11,0,0,0,-4,4,0,0,0,0,0,0,0,11,0.0,20,163:44,14:53,0,0,,8,14,3,6,,poulide01
941,Ryan Pulock,22,NYI,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,3:57,3:57,0,0,,1,1,0,0,,pulocry01
942,Jonathan Quick,31,LAK,G,17,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,930:57,54:46,0,0,,0,0,0,12,,quickjo01
943,Mason Raymond,31,ANA,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,5,35:38,8:55,0,1,0.0,0,3,0,1,,raymoma01
944,James Reimer,28,FLA,G,43,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2324:35,54:04,0,0,,0,0,0,15,,reimeja01
945,Borna Rendulic,24,VAN,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4:51,4:51,0,0,,0,0,0,0,,rendubo01
946,Dan Renouf,22,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,13:35,13:35,0,0,,0,3,0,0,,renouda01
947,Tanner Richard,23,TBL,C,3,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,3,38:07,12:42,13,17,43.3,2,6,2,1,,richata01
948,Pekka Rinne,34,NSH,G,61,0,0,0,0,4,0,0,0,0,0,0,0,0,,2,3567:47,58:29,0,0,,0,0,0,33,,rinnepe01
949,David Rittich,24,CGY,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20:00,20:00,,,,,0,0,0,,rittida01
950,Buddy Robinson,25,OTT,RW,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,5,27:47,6:57,0,0,,0,9,1,1,,robinbu01
951,Kevin Rooney,23,NJD,C,4,0,0,0,-3,4,0,0,0,0,0,0,0,2,0.0,5,40:45,10:11,10,17,37.0,1,4,0,1,,rooneke01
952,Jack Roslovic,20,WPG,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,8:24,8:24,1,5,16.7,1,0,0,0,,rosloja01
953,Robbie Russo,23,DET,D,19,0,0,0,2,2,0,0,0,0,0,0,0,18,0.0,40,305:19,16:04,0,0,,13,24,0,13,,russoro01
954,Miikka Salomäki,23,NSH,RW,5,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,8,61:04,12:13,0,0,,9,14,1,0,,salommi01
955,Cory Schneider,30,NJD,G,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3472:50,57:53,0,0,,0,0,1,25,,schneco01
956,Mikhail Sergachev,18,MTL,D,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,4,48:30,12:08,0,0,,3,10,1,3,,sergami01
957,Duncan Siemens,23,COL,D,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,4,36:56,12:19,0,0,,1,10,0,2,,siemedu01
958,Dillon Simpson,,EDM,D,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,5,32:39,10:53,0,0,,2,3,0,1,,simpsdi01
959,Jeremy Smith,27,COL,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,542:43,54:16,0,0,,0,0,0,1,,smithje02
960,Mike Smith,34,ARI,G,55,0,0,0,0,14,0,0,0,0,0,0,0,1,0.0,2,3202:08,58:13,0,0,,0,1,0,39,ASG,smithmi01
961,Trevor Smith,31,NSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7:20,7:20,0,8,0.0,2,0,0,0,,smithtr01
962,Blake Speers,20,NJD,C,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,28:27,9:29,0,2,0.0,1,1,1,0,,speerbl01
963,Alex Stalock,29,MIN,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,118:55,59:28,0,0,,0,0,0,1,,staloal01
964,Chandler Stephenson,22,WSH,C,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,35:31,8:53,12,13,48.0,0,0,1,0,,stephch02
965,Anthony Stolarz,23,PHI,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,376:05,53:44,0,0,,0,0,0,3,,stolaan01
966,Malcolm Subban,23,BOS,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30:36,30:36,,,,,0,0,0,,subbama01
967,Oskar Sundqvist,22,PIT,C,10,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,10,91:44,9:10,16,28,36.4,2,13,1,2,,sundqos01
968,Evgeny Svechnikov,20,DET,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,6,26:17,13:09,0,0,,1,2,0,1,,svechev01
969,Cam Talbot,29,EDM,G,73,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,4294:00,58:49,0,0,,0,0,0,32,ASnhl-3Hart-17Vezina-4,talboca01
970,Ben Thomson,24,NJD,LW,3,0,0,0,-4,4,0,0,0,0,0,0,0,7,0.0,8,32:40,10:53,0,1,0.0,1,7,0,1,,thomsbe01
971,Dustin Tokarski,27,ANA,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9:47,9:47,,,,,0,0,0,,tokardu01
972,Corey Tropp,27,ANA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,9:28,9:28,0,0,,0,2,0,0,,troppco01
973,Alex Tuch,20,MIN,RW,6,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,15,64:13,10:42,0,0,,7,5,2,0,,tuchal01
974,T.J. Tynan,24,CBJ,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,7,22:27,7:29,0,0,,1,1,0,0,,tynant.01
975,Linus Ullmark,23,BUF,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,58:44,58:44,0,0,,0,0,0,1,,ullmali01
976,Phil Varone,26,OTT,C,7,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,5,55:51,7:59,15,12,55.6,1,3,3,4,,varonph01
977,Mike Vecchione,23,PHI,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,17:00,8:30,8,4,66.7,1,1,0,1,,vecchmi01
978,Linden Vey,25,CGY,RW,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,5,44:04,11:01,9,15,37.5,0,1,0,2,,veyli01
979,MacKenzie Weegar,23,FLA,D,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,5,52:20,17:27,0,0,,1,4,1,0,,weegama01
980,Colin White,20,OTT,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,27:25,13:43,7,14,33.3,1,0,1,0,,whiteco02
981,Tyler Wotherspoon,23,CGY,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,8,43:36,10:54,0,0,,2,3,1,4,,wothety01
982,Michael Zalewski,24,VAN,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,8:03,8:03,0,0,,1,0,0,0,,zalewmi01
983,Jeff Zatkoff,29,LAK,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,550:24,42:20,0,0,,0,0,0,1,,zatkoje01
,League Average,,,,,,,,,,,,,,,,,,9.0,,,18:43,,,50.0,,,,,,-9999
