,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Shots,Shots,Shots,Ice Time,Ice Time,Faceoffs,Faceoffs,Faceoffs,,,,,,-additional
983,Jaroslav Halák,36,VAN,G,17,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,796:39,46:52,0,0,,0,0,0,7,,halakja01
984,Filip Hallander,21,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5:52,5:52,0,0,,0,0,0,0,,hallafi01
985,Andrew Hammond,33,2TM,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,586:28,53:19,0,0,,0,0,0,4,,hammoan01
985,Andrew Hammond,33,MTL,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,200:10,50:03,0,0,,0,0,0,2,,hammoan01
985,Andrew Hammond,33,NJD,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,386:18,55:11,0,0,,0,0,0,2,,hammoan01
986,Zack Hayes,22,VEG,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,6,32:39,10:53,0,0,,1,12,0,3,,hayesza01
987,Dillon Heatherington,26,OTT,D,9,0,0,0,-1,7,0,0,0,0,0,0,0,4,0.0,9,111:00,12:20,0,0,,2,18,0,2,,heathdi01
988,Magnus Hellberg,30,DET,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,0,,hellbma01
989,Thomas Hickey,32,NYI,D,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,1,38:57,19:29,0,0,,3,2,1,1,,hicketh01
990,Cameron Hillis,21,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,10:15,10:15,2,2,50.0,0,0,0,0,,hillica01
991,Thomas Hodges,28,ANA,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,19:16,19:16,0,0,,0,0,0,0,,hodgeth01
992,Braden Holtby,32,DAL,G,24,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1318:28,54:56,0,0,,0,0,0,7,,holtbbr01
993,Michael Houser,29,BUF,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,120:00,60:00,0,0,,0,0,0,0,,housemi01
994,Adam Huska,24,NYR,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,59:42,59:42,0,0,,0,0,0,0,,huskaad01
995,Ville Husso,26,STL,G,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2341:14,58:32,0,0,,0,0,3,18,ASnhl-9Vezina-7,hussovi01
996,Michael Hutchinson,31,TOR,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,78:43,39:22,0,0,,0,0,1,1,,hutchmi01
997,Carter Hutton,36,ARI,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,115:58,38:39,0,0,,0,0,0,2,,huttoca01
998,Connor Ingram,24,NSH,G,3,0,0,0,,0,0,0,0,0,0,0,0,0,,0,177:45,59:15,0,0,,0,0,0,0,,ingraco01
999,Christián Jaroš,25,NJD,D,11,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,21,121:07,11:01,0,0,,10,21,1,5,,jarosch01
1000,Jonas Johansson,26,2TM,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,486:31,44:14,0,0,,0,0,2,7,,johanjo03
1000,Jonas Johansson,26,COL,G,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,370:18,41:09,0,0,,0,0,2,5,,johanjo03
1000,Jonas Johansson,26,FLA,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,116:13,58:07,0,0,,0,0,0,2,,johanjo03
1001,Ben Jones,22,VEG,F,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,3,16:05,8:03,0,0,,1,4,0,0,,jonesbe01
1002,Martin Jones,32,PHI,G,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1997:08,57:04,0,0,,0,0,1,12,,jonesma02
1003,Max Jones,23,ANA,LW,2,0,0,0,-1,15,0,0,0,0,0,0,0,2,0.0,4,19:48,9:54,1,1,50.0,0,2,0,2,,jonesma03
1004,Pierre-Olivier Joseph,22,PIT,D,4,0,0,0,-2,2,0,0,0,0,0,0,0,7,0.0,13,72:54,18:14,0,0,,4,6,5,1,,joseppi01
1005,Olli Juolevi,23,2TM,D,18,0,0,0,-1,6,0,0,0,0,0,0,0,18,0.0,34,229:34,12:45,0,0,,10,14,2,7,,juoleol01
1005,Olli Juolevi,23,FLA,D,10,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,17,124:33,12:27,0,0,,6,9,2,4,,juoleol01
1005,Olli Juolevi,23,DET,D,8,0,0,0,-1,4,0,0,0,0,0,0,0,9,0.0,17,105:01,13:08,0,0,,4,5,0,3,,juoleol01
1006,Erik Källgren,25,TOR,G,14,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,779:29,55:41,0,0,,0,0,4,5,,kallger01
1007,Wyatt Kalynuk,24,CHI,D,5,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,7,59:59,12:00,0,0,,0,9,1,2,,kalynwy01
1008,Martin Kaut,22,COL,RW,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,4,52:51,8:49,0,0,,3,6,1,0,,kautma01
1009,Joey Keane,22,CAR,D,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,2,13:38,13:38,0,0,,0,1,0,1,,keanejo01
1010,Anton Khudobin,35,DAL,G,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,462:28,51:23,0,0,,0,0,0,4,,khudoan01
1011,Bryce Kindopp,22,ANA,F,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,6:06,6:06,0,1,0.0,0,0,0,0,,kindobr01
1012,Keith Kinkaid,32,NYR,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,0,,kinkake01
1013,Artemi Kniazev,21,SJS,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,3,11:59,11:59,0,0,,0,1,0,0,,kniazar01
1014,Spencer Knight,20,FLA,G,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1740:14,54:23,0,0,,0,0,3,31,,knighsp01
1015,Pyotr Kochetkov,22,CAR,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,148:36,49:32,0,0,,0,0,0,1,,kochepy01
1016,Leo Komarov,35,NYI,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,10:50,10:50,1,0,100.0,0,3,0,0,,komarle01
1017,Kaedan Korczak,21,VEG,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,16:37,16:37,0,0,,1,0,0,0,,korczka01
1018,Josef Kořenář,24,ARI,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,70:18,35:09,0,0,,0,0,0,0,,korenjo01
1019,Joonas Korpisalo,27,CBJ,G,22,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1128:29,51:18,0,0,,0,0,0,10,,korpijo01
1020,Mikko Koskinen,33,EDM,G,45,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2628:38,58:25,0,0,,0,0,1,36,,koskimi01
1021,Johnathan Kovacevic,24,WPG,D,4,0,0,0,1,2,0,0,0,0,0,0,0,7,0.0,13,43:15,10:49,0,0,,3,0,0,6,,kovacjo01
1022,Darcy Kuemper,31,COL,G,57,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1,3258:45,57:10,0,0,,0,0,0,27,ASnhl-7,kuempda01
1023,Tanner Laczynski,24,PHI,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,9:27,9:27,2,3,40.0,1,3,1,0,,laczyta01
1024,Paul Ladue,29,NYI,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,2,12:47,12:47,0,0,,1,2,0,0,,laduepa01
1025,Jack LaFontaine,24,CAR,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,74:57,37:29,0,0,,0,0,0,1,,lafonja01
1026,Maxime Lagace,29,TBL,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,98:08,49:04,0,0,,0,0,2,0,,lagacma01
1027,Maxime Lajoie,24,CAR,D,5,0,0,0,2,0,0,0,0,0,0,0,0,6,0.0,18,62:42,12:32,0,0,,5,3,0,1,,lajoima01
1028,Tyler Lewington,27,BOS,D,2,0,0,0,-1,7,0,0,0,0,0,0,0,2,0.0,3,24:53,12:27,0,0,,2,1,0,0,,lewinty01
1029,Charlie Lindgren,28,STL,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,246:25,49:17,0,0,,0,0,0,1,,lindgch01
1030,Jon Lizotte,27,MIN,D,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1,14:43,14:43,0,0,,4,3,0,0,,lizotjo01
1031,William Lockwood,23,VAN,RW,13,0,0,0,-3,9,0,0,0,0,0,0,0,13,0.0,24,147:25,11:20,0,0,,9,49,1,2,,lockwwi01
1032,Viktor Lodin,22,OTT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,10:25,10:25,0,0,,0,0,0,0,,lodinvi01
1033,Ukko-Pekka Luukkonen,22,BUF,G,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,503:04,55:54,0,0,,0,0,0,1,,luukkuk01
1034,Alex Lyon,29,CAR,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,122:49,61:25,0,0,,0,0,0,0,,lyonal01
1035,Jacob MacDonald,28,COL,D,8,0,0,0,-1,2,0,0,0,0,0,0,0,17,0.0,26,80:44,10:06,0,0,,3,9,0,2,,macdoja02
1036,Ryan MacInnis,25,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,10:00,10:00,0,0,,0,0,0,0,,macinry01
1037,Jeff Malott,25,WPG,F,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,4:06,4:06,0,0,,0,3,0,0,,malotje01
1038,Mikhail Maltsev,23,COL,LW,18,0,0,0,-5,2,0,0,0,0,0,0,0,23,0.0,38,145:17,8:04,44,32,57.9,2,31,7,1,,maltsmi01
1039,Spencer Martin,26,VAN,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,378:21,63:04,0,0,,0,0,0,2,,martisp01
1040,Stefan Matteau,27,COL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3:39,3:39,0,0,,0,0,0,0,,mattest02
1041,Ben McCartney,20,ARI,F,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,4,28:05,14:03,0,1,0.0,0,7,0,0,,mccarbe02
1042,Max McCormick,29,SEA,LW,10,0,0,0,1,10,0,0,0,0,0,0,0,8,0.0,15,81:00,8:06,2,2,50.0,3,11,2,1,,mccorma01
1043,Michael McNiven,24,MTL,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20:00,20:00,0,0,,0,0,0,1,,mcnivmi01
1044,Dakota Mermis,28,MIN,D,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,5,27:48,13:54,0,0,,1,3,0,0,,mermida01
1045,Sam Montembeault,25,MTL,G,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1942:49,51:08,0,0,,0,0,1,28,,montesa01
1046,Petr Mrázek,29,TOR,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1042:07,52:06,0,0,,0,0,13,3,,mrazepe01
1047,Matt Murray,27,OTT,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1181:31,59:05,0,0,,0,0,3,7,,murrama02
1048,Stefan Noesen,28,CAR,RW,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,11,28:39,14:20,0,0,,0,5,0,3,,noesest01
1049,Brayden Pachal,22,VEG,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,3,19:31,9:46,0,0,,1,2,1,1,,pachabr01
1050,Chase Pearson,24,DET,C,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,5,20:16,6:45,2,2,50.0,0,4,0,0,,pearsch01
1051,Jacob Perreault,19,ANA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,11:05,11:05,0,0,,1,0,0,1,,perreja01
1052,JJ Peterka,20,BUF,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,6,32:15,16:08,0,0,,2,1,2,0,,peterjo01
1053,Calvin Petersen,27,LAK,G,37,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2176:30,58:49,0,0,,0,0,2,16,,peterca01
1054,Isaak Phillips,20,CHI,D,4,0,0,0,-1,4,0,0,0,0,0,0,0,4,0.0,6,49:21,12:20,0,0,,1,3,2,4,,phillis01
1055,Calvin Pickard,29,DET,G,3,0,0,0,,0,0,0,0,0,0,0,0,0,,0,125:38,41:53,0,0,,0,0,0,0,,pickaca01
1056,Austin Poganski,25,WPG,RW,16,0,0,0,-3,7,0,0,0,0,0,0,0,9,0.0,19,149:09,9:19,0,0,,5,23,1,1,,poganau01
1057,Carey Price,34,MTL,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,297:30,59:30,0,0,,0,0,0,5,,priceca01
1058,Cayden Primeau,22,MTL,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,519:13,43:16,0,0,,0,0,0,4,,primeca01
1059,Chase Priskie,25,FLA,D,4,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,7,56:01,14:00,0,0,,3,3,1,4,,priskch01
1060,Ivan Prosvetov,22,ARI,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,185:00,61:40,0,0,,0,0,0,1,,prosviv01
1061,Antti Raanta,32,CAR,G,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1516:38,54:10,0,0,,0,0,0,7,Jennings-1,raantan01
1062,Darren Raddysh,25,TBL,D,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,5,42:41,10:40,0,0,,6,4,1,0,,raddyda01
1063,Sampo Ranta,21,COL,LW,10,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,20,108:56,10:54,2,2,50.0,6,9,4,1,,rantasa01
1064,Tuukka Rask,34,BOS,G,4,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,196:21,49:05,0,0,,0,0,0,1,ASnhl-11,rasktu01
1065,Adam Raška,20,SJS,RW,5,0,0,0,1,7,0,0,0,0,0,0,0,2,0.0,7,40:17,8:03,0,0,,0,15,0,2,,raskaad01
1066,Jack Rathbone,22,VAN,D,9,0,0,0,-5,2,0,0,0,0,0,0,0,10,0.0,22,124:28,13:50,0,0,,8,5,2,4,,rathbja01
1067,Kyle Rau,29,MIN,C,5,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,5,44:05,8:49,1,1,50.0,0,6,0,0,,rauky01
1068,James Reimer,33,SJS,G,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2672:41,55:41,0,0,,0,0,2,15,,reimeja01
1069,Cole Reinhardt,21,OTT,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1,8:35,8:35,0,0,,0,2,0,1,,reinhco01
1070,Sheldon Rempal,26,VAN,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,2,9:11,9:11,0,0,,0,0,0,0,,rempash01
1071,Dan Renouf,27,DET,D,4,0,0,0,-2,7,0,0,0,0,0,0,0,3,0.0,5,56:01,14:00,0,0,,2,4,1,1,,renouda01
1072,David Rittich,29,NSH,G,17,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1,822:56,48:24,0,0,,0,0,0,8,,rittida01
1073,Marco Rossi,20,MIN,C,2,0,0,0,-1,4,0,0,0,0,0,0,0,5,0.0,7,31:10,15:35,7,15,31.8,1,1,1,1,,rossima01
1074,Kristiāns Rubīns,24,TOR,D,3,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,6,35:15,11:45,0,0,,2,12,0,3,,rubinkr01
1075,Dmitri Samorukov,22,EDM,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,1,2:28,2:28,0,0,,0,0,0,0,,samordm01
1076,Ilya Samsonov,24,WSH,G,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2361:18,53:40,0,0,,0,0,1,12,,samsoil01
1077,Linus Sandin,25,PHI,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,6:59,6:59,0,0,,2,0,1,0,,sandili01
1078,Felix Sandström,25,PHI,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,297:15,59:27,0,0,,0,0,1,5,,sandsfe01
1079,Juuse Saros,26,NSH,G,67,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3931:42,58:41,0,0,,0,0,1,25,ASGASnhl-4Vezina-3,sarosju01
1080,Harri Säteri,32,ARI,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,298:22,49:44,0,0,,0,0,0,2,,saterha01
1081,Zachary Sawchenko,24,SJS,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,268:58,38:25,0,0,,0,0,0,1,,sawchza01
1082,Akira Schmid,21,NJD,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,235:59,39:20,0,0,,0,0,2,2,,schmiak01
1083,Cory Schneider,35,NYI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,1,,schneco01
1084,Cole Schwindt,20,FLA,RW,3,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,10,42:24,14:08,15,16,48.4,2,5,1,2,,schwico01
1085,Kirill Semyonov,27,TOR,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,4,30:07,10:02,1,1,50.0,0,4,0,1,,semyoki01
1086,Brett Seney,25,TOR,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,14:02,7:01,0,5,0.0,2,3,0,1,,seneybr01
1087,Zachary Senyshyn,24,OTT,RW,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,1,13:03,6:32,0,0,,0,4,0,0,,senysza01
1088,Mason Shaw,23,MIN,C,3,0,0,0,-2,5,0,0,0,0,0,0,0,7,0.0,10,26:58,8:59,1,2,33.3,1,6,3,1,,shawma01
1089,Kole Sherwood,25,NSH,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,8:08,8:08,0,0,,0,3,0,0,,sherwko01
1090,Stuart Skinner,23,EDM,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,734:09,56:28,0,0,,0,0,0,8,,skinnst01
1091,C.J. Smith,27,CAR,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,9:22,9:22,0,0,,0,1,0,2,,smithcj01
1092,Cole Smith,26,NSH,F,8,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,6,70:41,8:50,0,1,0.0,1,21,3,2,,smithco02
1093,Arvid Söderblom,22,CHI,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,155:49,51:56,0,0,,0,0,0,1,,soderar01
1094,Victor Söderström,20,ARI,D,16,0,0,0,-7,6,0,0,0,0,0,0,0,14,0.0,31,261:08,16:19,0,0,,23,14,1,6,,sodervi01
1095,Egor Sokolov,21,OTT,F,8,0,0,0,-6,4,0,0,0,0,0,0,0,8,0.0,14,82:58,10:22,0,0,,4,13,1,0,,sokoleg01
1096,Ilya Sorokin,26,NYI,G,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3072:17,59:05,0,0,,0,0,0,24,ASnhl-5Vezina-6,sorokil01
1097,Garret Sparks,28,LAK,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,97:13,48:37,0,0,,0,0,0,2,,sparkga01
1098,Blake Speers,25,ARI,C,2,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,2,18:19,9:10,6,5,54.5,2,3,1,1,,speerbl01
1099,Alex Stalock,34,SJS,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,46:07,46:07,0,0,,0,0,0,0,,staloal01
1100,Kevin Stenlund,25,CBJ,C,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4,22:35,7:32,1,0,100.0,2,2,1,0,,stenlke01
1101,Malcolm Subban,28,BUF,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,210:28,52:37,0,0,,0,0,0,3,,subbama01
1102,C.J. Suess,27,WPG,LW,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,2,17:08,5:43,2,2,50.0,5,2,1,0,,frankcl01
1103,Jeremy Swayman,23,BOS,G,41,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,2390:14,58:18,0,0,,0,0,0,18,AR-1Calder-5,swaymje01
1104,Mads Søgaard,21,OTT,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,117:18,58:39,0,0,,0,0,0,0,,sogaama01
1105,Daniil Tarasov,22,CBJ,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,174:51,43:43,0,0,,0,0,1,3,,tarasda02
1106,Logan Thompson,24,VEG,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1097:44,57:47,0,0,,0,0,0,10,,thomplo01
1107,Tyce Thompson,22,NJD,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,28:50,14:25,1,0,100.0,0,2,2,2,,thompty01
1108,Conor Timmins,23,ARI,D,6,0,0,0,-6,0,0,0,0,0,0,0,0,5,0.0,17,106:29,17:45,0,0,,9,7,3,2,,timmico01
1109,Dustin Tokarski,32,BUF,G,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1671:26,57:38,0,0,,0,0,0,10,,tokardu01
1110,Brayden Tracey,20,ANA,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,9:21,9:21,0,0,,0,0,0,0,,tracebr01
1111,Alexander True,24,SEA,F,8,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,7,65:59,8:15,12,15,44.4,2,22,1,1,,trueal01
1112,Alex Turcotte,20,LAK,C,8,0,0,0,0,2,0,0,0,0,0,0,0,13,0.0,19,90:11,11:16,12,17,41.4,2,8,3,3,,turcoal02
1113,T.J. Tynan,29,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,21:41,10:51,6,7,46.2,2,1,0,0,,tynant.01
1114,Vítek Vaněček,26,WSH,G,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2317:23,55:11,0,0,,0,0,0,20,,vanecvi01
1115,Semyon Varlamov,33,NYI,G,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1792:17,57:49,0,0,,0,0,0,17,,varlasi01
1116,Mike Vecchione,28,WSH,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,3,5:06,5:06,0,0,,0,0,0,0,,vecchmi01
1117,Karel Vejmelka,25,ARI,G,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2773:14,53:20,0,0,,0,0,4,27,,vejmeka01
1118,Chris Wagner,30,BOS,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,3,15:57,15:57,0,1,0.0,0,11,0,0,,wagnech01
1119,Scott Wedgewood,29,3TM,G,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2104:48,56:53,0,0,,0,0,0,16,,wedgesc01
1119,Scott Wedgewood,29,NJD,G,3,0,0,0,,0,0,0,0,0,0,0,0,0,,0,169:26,56:29,0,0,,0,0,0,0,,wedgesc01
1119,Scott Wedgewood,29,ARI,G,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1481:26,56:59,0,0,,0,0,0,16,,wedgesc01
1119,Scott Wedgewood,29,DAL,G,8,0,0,0,,0,0,0,0,0,0,0,0,0,,0,453:56,56:45,0,0,,0,0,0,0,,wedgesc01
1120,Luke Witkowski,31,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9:18,9:18,0,0,,0,1,0,0,,witkolu01
1121,Joseph Woll,23,TOR,G,4,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,239:54,59:59,0,0,,0,0,0,4,,wolljo01
1122,Miles Wood,26,NJD,LW,3,0,0,0,-2,4,0,0,0,0,0,0,0,2,0.0,8,44:17,14:46,0,0,,1,5,0,4,,woodmi01
1123,Egor Zamula,21,PHI,D,10,0,0,0,-6,4,0,0,0,0,0,0,0,4,0.0,11,163:28,16:21,0,0,,19,5,3,8,,zamulye01
,League Average,,,,,,,,,,,,,,,,,,9.8,,,18:44,,,50.0,,,,,,-9999
